SearchBayesianSkopt: New best config found. Config 0: {'topK': 547, 'shrink': 4.840239408318247, 'similarity': 'dice'} - results: PRECISION: 0.0586397, PRECISION_RECALL_MIN_DEN: 0.0595568, RECALL: 0.0166696, MAP: 0.0209206, MAP_MIN_DEN: 0.0213203, MRR: 0.1594496, NDCG: 0.0611806, F1: 0.0259596, HIT_RATE: 0.4458141, ARHR_ALL_HITS: 0.1827793, NOVELTY: 0.0054156, AVERAGE_POPULARITY: 0.6233242, DIVERSITY_MEAN_INTER_LIST: 0.8294278, DIVERSITY_HERFINDAHL: 0.9829367, COVERAGE_ITEM: 0.0885985, COVERAGE_ITEM_CORRECT: 0.0219281, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4451282, DIVERSITY_GINI: 0.0059282, SHANNON_ENTROPY: 6.8259968, RATIO_DIVERSITY_HERFINDAHL: 0.9833064, RATIO_DIVERSITY_GINI: 0.0228812, RATIO_SHANNON_ENTROPY: 0.5485842, RATIO_AVERAGE_POPULARITY: 3.1162931, RATIO_NOVELTY: 0.0283319, 
SearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 492, 'shrink': 0.22537344255214548, 'similarity': 'dice'} - results: PRECISION: 0.0585003, PRECISION_RECALL_MIN_DEN: 0.0594448, RECALL: 0.0166381, MAP: 0.0208823, MAP_MIN_DEN: 0.0212845, MRR: 0.1589313, NDCG: 0.0610354, F1: 0.0259078, HIT_RATE: 0.4458141, ARHR_ALL_HITS: 0.1823143, NOVELTY: 0.0054231, AVERAGE_POPULARITY: 0.6197293, DIVERSITY_MEAN_INTER_LIST: 0.8332833, DIVERSITY_HERFINDAHL: 0.9833222, COVERAGE_ITEM: 0.0916441, COVERAGE_ITEM_CORRECT: 0.0225372, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4451282, DIVERSITY_GINI: 0.0061987, SHANNON_ENTROPY: 6.8780146, RATIO_DIVERSITY_HERFINDAHL: 0.9836921, RATIO_DIVERSITY_GINI: 0.0239254, RATIO_SHANNON_ENTROPY: 0.5527647, RATIO_AVERAGE_POPULARITY: 3.0983201, RATIO_NOVELTY: 0.0283713, 
SearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 444, 'shrink': 7.719790776664598, 'similarity': 'tanimoto'} - results: PRECISION: 0.0584856, PRECISION_RECALL_MIN_DEN: 0.0594203, RECALL: 0.0166306, MAP: 0.0208190, MAP_MIN_DEN: 0.0212244, MRR: 0.1588969, NDCG: 0.0609790, F1: 0.0258973, HIT_RATE: 0.4453738, ARHR_ALL_HITS: 0.1820389, NOVELTY: 0.0054396, AVERAGE_POPULARITY: 0.6130673, DIVERSITY_MEAN_INTER_LIST: 0.8401176, DIVERSITY_HERFINDAHL: 0.9840056, COVERAGE_ITEM: 0.1080348, COVERAGE_ITEM_CORRECT: 0.0245861, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4446886, DIVERSITY_GINI: 0.0070146, SHANNON_ENTROPY: 6.9850955, RATIO_DIVERSITY_HERFINDAHL: 0.9843757, RATIO_DIVERSITY_GINI: 0.0270744, RATIO_SHANNON_ENTROPY: 0.5613705, RATIO_AVERAGE_POPULARITY: 3.0650139, RATIO_NOVELTY: 0.0284575, 
SearchBayesianSkopt: Config 119 is suboptimal. Config: {'topK': 500, 'shrink': 9.541954154490139, 'similarity': 'cosine'} - results: PRECISION: 0.0580674, PRECISION_RECALL_MIN_DEN: 0.0590046, RECALL: 0.0163595, MAP: 0.0207845, MAP_MIN_DEN: 0.0211395, MRR: 0.1584980, NDCG: 0.0606535, F1: 0.0255271, HIT_RATE: 0.4407513, ARHR_ALL_HITS: 0.1816113, NOVELTY: 0.0054860, AVERAGE_POPULARITY: 0.5982274, DIVERSITY_MEAN_INTER_LIST: 0.8503856, DIVERSITY_HERFINDAHL: 0.9850323, COVERAGE_ITEM: 0.1585359, COVERAGE_ITEM_CORRECT: 0.0252506, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4400733, DIVERSITY_GINI: 0.0095129, SHANNON_ENTROPY: 7.1834530, RATIO_DIVERSITY_HERFINDAHL: 0.9854028, RATIO_DIVERSITY_GINI: 0.0367173, RATIO_SHANNON_ENTROPY: 0.5773119, RATIO_AVERAGE_POPULARITY: 2.9908223, RATIO_NOVELTY: 0.0287004, 
SearchBayesianSkopt: Config 120 is suboptimal. Config: {'topK': 507, 'shrink': 6.290435714931622, 'similarity': 'tanimoto'} - results: PRECISION: 0.0586617, PRECISION_RECALL_MIN_DEN: 0.0595627, RECALL: 0.0165877, MAP: 0.0209436, MAP_MIN_DEN: 0.0213464, MRR: 0.1590566, NDCG: 0.0611825, F1: 0.0258623, HIT_RATE: 0.4458874, ARHR_ALL_HITS: 0.1826821, NOVELTY: 0.0054251, AVERAGE_POPULARITY: 0.6193014, DIVERSITY_MEAN_INTER_LIST: 0.8337940, DIVERSITY_HERFINDAHL: 0.9833733, COVERAGE_ITEM: 0.0965170, COVERAGE_ITEM_CORRECT: 0.0227587, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4452015, DIVERSITY_GINI: 0.0063484, SHANNON_ENTROPY: 6.8897315, RATIO_DIVERSITY_HERFINDAHL: 0.9837432, RATIO_DIVERSITY_GINI: 0.0245030, RATIO_SHANNON_ENTROPY: 0.5537064, RATIO_AVERAGE_POPULARITY: 3.0961809, RATIO_NOVELTY: 0.0283816, 
SearchBayesianSkopt: Config 121 is suboptimal. Config: {'topK': 529, 'shrink': 10.0, 'similarity': 'dice'} - results: PRECISION: 0.0584929, PRECISION_RECALL_MIN_DEN: 0.0593742, RECALL: 0.0165467, MAP: 0.0209545, MAP_MIN_DEN: 0.0213510, MRR: 0.1599454, NDCG: 0.0611864, F1: 0.0257961, HIT_RATE: 0.4453005, ARHR_ALL_HITS: 0.1832892, NOVELTY: 0.0054214, AVERAGE_POPULARITY: 0.6210460, DIVERSITY_MEAN_INTER_LIST: 0.8317075, DIVERSITY_HERFINDAHL: 0.9831646, COVERAGE_ITEM: 0.0939144, COVERAGE_ITEM_CORRECT: 0.0219281, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4446154, DIVERSITY_GINI: 0.0061687, SHANNON_ENTROPY: 6.8605399, RATIO_DIVERSITY_HERFINDAHL: 0.9835345, RATIO_DIVERSITY_GINI: 0.0238094, RATIO_SHANNON_ENTROPY: 0.5513604, RATIO_AVERAGE_POPULARITY: 3.1049031, RATIO_NOVELTY: 0.0283625, 
SearchBayesianSkopt: Config 122 is suboptimal. Config: {'topK': 576, 'shrink': 0.6517800989262265, 'similarity': 'dice'} - results: PRECISION: 0.0585369, PRECISION_RECALL_MIN_DEN: 0.0594579, RECALL: 0.0165674, MAP: 0.0209297, MAP_MIN_DEN: 0.0213295, MRR: 0.1588470, NDCG: 0.0610735, F1: 0.0258256, HIT_RATE: 0.4439064, ARHR_ALL_HITS: 0.1824591, NOVELTY: 0.0054075, AVERAGE_POPULARITY: 0.6265884, DIVERSITY_MEAN_INTER_LIST: 0.8260002, DIVERSITY_HERFINDAHL: 0.9825940, COVERAGE_ITEM: 0.0816214, COVERAGE_ITEM_CORRECT: 0.0215959, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4432234, DIVERSITY_GINI: 0.0056283, SHANNON_ENTROPY: 6.7791693, RATIO_DIVERSITY_HERFINDAHL: 0.9829636, RATIO_DIVERSITY_GINI: 0.0217236, RATIO_SHANNON_ENTROPY: 0.5448209, RATIO_AVERAGE_POPULARITY: 3.1326124, RATIO_NOVELTY: 0.0282894, 
SearchBayesianSkopt: Config 123 is suboptimal. Config: {'topK': 600, 'shrink': 0.1, 'similarity': 'tanimoto'} - results: PRECISION: 0.0582875, PRECISION_RECALL_MIN_DEN: 0.0592190, RECALL: 0.0165346, MAP: 0.0209349, MAP_MIN_DEN: 0.0213368, MRR: 0.1593937, NDCG: 0.0610087, F1: 0.0257614, HIT_RATE: 0.4428058, ARHR_ALL_HITS: 0.1827555, NOVELTY: 0.0054039, AVERAGE_POPULARITY: 0.6280700, DIVERSITY_MEAN_INTER_LIST: 0.8247847, DIVERSITY_HERFINDAHL: 0.9824724, COVERAGE_ITEM: 0.0812337, COVERAGE_ITEM_CORRECT: 0.0211529, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4421245, DIVERSITY_GINI: 0.0055578, SHANNON_ENTROPY: 6.7630493, RATIO_DIVERSITY_HERFINDAHL: 0.9828420, RATIO_DIVERSITY_GINI: 0.0214517, RATIO_SHANNON_ENTROPY: 0.5435253, RATIO_AVERAGE_POPULARITY: 3.1400194, RATIO_NOVELTY: 0.0282707, 
SearchBayesianSkopt: Config 124 is suboptimal. Config: {'topK': 523, 'shrink': 8.298083186117468, 'similarity': 'dice'} - results: PRECISION: 0.0586250, PRECISION_RECALL_MIN_DEN: 0.0595066, RECALL: 0.0165453, MAP: 0.0209309, MAP_MIN_DEN: 0.0213266, MRR: 0.1595345, NDCG: 0.0611867, F1: 0.0258073, HIT_RATE: 0.4466212, ARHR_ALL_HITS: 0.1829057, NOVELTY: 0.0054219, AVERAGE_POPULARITY: 0.6207534, DIVERSITY_MEAN_INTER_LIST: 0.8320807, DIVERSITY_HERFINDAHL: 0.9832020, COVERAGE_ITEM: 0.0934714, COVERAGE_ITEM_CORRECT: 0.0220942, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4459341, DIVERSITY_GINI: 0.0061708, SHANNON_ENTROPY: 6.8636468, RATIO_DIVERSITY_HERFINDAHL: 0.9835718, RATIO_DIVERSITY_GINI: 0.0238178, RATIO_SHANNON_ENTROPY: 0.5516100, RATIO_AVERAGE_POPULARITY: 3.1034401, RATIO_NOVELTY: 0.0283650, 
SearchBayesianSkopt: Config 125 is suboptimal. Config: {'topK': 494, 'shrink': 1.3143513622565068, 'similarity': 'tversky'} - results: PRECISION: 0.0585590, PRECISION_RECALL_MIN_DEN: 0.0595261, RECALL: 0.0166697, MAP: 0.0209029, MAP_MIN_DEN: 0.0213073, MRR: 0.1588688, NDCG: 0.0610881, F1: 0.0259518, HIT_RATE: 0.4455940, ARHR_ALL_HITS: 0.1823966, NOVELTY: 0.0054244, AVERAGE_POPULARITY: 0.6191836, DIVERSITY_MEAN_INTER_LIST: 0.8341100, DIVERSITY_HERFINDAHL: 0.9834049, COVERAGE_ITEM: 0.0938036, COVERAGE_ITEM_CORRECT: 0.0229802, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4449084, DIVERSITY_GINI: 0.0062995, SHANNON_ENTROPY: 6.8911710, RATIO_DIVERSITY_HERFINDAHL: 0.9837748, RATIO_DIVERSITY_GINI: 0.0243142, RATIO_SHANNON_ENTROPY: 0.5538221, RATIO_AVERAGE_POPULARITY: 3.0955920, RATIO_NOVELTY: 0.0283778, 
SearchBayesianSkopt: Config 126 is suboptimal. Config: {'topK': 497, 'shrink': 10.0, 'similarity': 'tanimoto'} - results: PRECISION: 0.0586617, PRECISION_RECALL_MIN_DEN: 0.0595971, RECALL: 0.0166806, MAP: 0.0210184, MAP_MIN_DEN: 0.0214250, MRR: 0.1595923, NDCG: 0.0612898, F1: 0.0259751, HIT_RATE: 0.4456673, ARHR_ALL_HITS: 0.1832766, NOVELTY: 0.0054295, AVERAGE_POPULARITY: 0.6175824, DIVERSITY_MEAN_INTER_LIST: 0.8354798, DIVERSITY_HERFINDAHL: 0.9835419, COVERAGE_ITEM: 0.1010576, COVERAGE_ITEM_CORRECT: 0.0235340, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4449817, DIVERSITY_GINI: 0.0065449, SHANNON_ENTROPY: 6.9149000, RATIO_DIVERSITY_HERFINDAHL: 0.9839118, RATIO_DIVERSITY_GINI: 0.0252613, RATIO_SHANNON_ENTROPY: 0.5557291, RATIO_AVERAGE_POPULARITY: 3.0875869, RATIO_NOVELTY: 0.0284049, 
SearchBayesianSkopt: Config 127 is suboptimal. Config: {'topK': 568, 'shrink': 5.133112295818646, 'similarity': 'cosine'} - results: PRECISION: 0.0586177, PRECISION_RECALL_MIN_DEN: 0.0595921, RECALL: 0.0165639, MAP: 0.0209442, MAP_MIN_DEN: 0.0213184, MRR: 0.1590720, NDCG: 0.0611249, F1: 0.0258291, HIT_RATE: 0.4417786, ARHR_ALL_HITS: 0.1827444, NOVELTY: 0.0054591, AVERAGE_POPULARITY: 0.6075896, DIVERSITY_MEAN_INTER_LIST: 0.8422288, DIVERSITY_HERFINDAHL: 0.9842167, COVERAGE_ITEM: 0.1303505, COVERAGE_ITEM_CORRECT: 0.0235893, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4410989, DIVERSITY_GINI: 0.0078523, SHANNON_ENTROPY: 7.0384563, RATIO_DIVERSITY_HERFINDAHL: 0.9845869, RATIO_DIVERSITY_GINI: 0.0303078, RATIO_SHANNON_ENTROPY: 0.5656589, RATIO_AVERAGE_POPULARITY: 3.0376282, RATIO_NOVELTY: 0.0285598, 
SearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 452, 'shrink': 2.030896510856614, 'similarity': 'tanimoto'} - results: PRECISION: 0.0585663, PRECISION_RECALL_MIN_DEN: 0.0594567, RECALL: 0.0165999, MAP: 0.0207933, MAP_MIN_DEN: 0.0212009, MRR: 0.1585295, NDCG: 0.0609554, F1: 0.0258678, HIT_RATE: 0.4463277, ARHR_ALL_HITS: 0.1816926, NOVELTY: 0.0054343, AVERAGE_POPULARITY: 0.6150953, DIVERSITY_MEAN_INTER_LIST: 0.8381626, DIVERSITY_HERFINDAHL: 0.9838101, COVERAGE_ITEM: 0.1024974, COVERAGE_ITEM_CORRECT: 0.0239216, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4456410, DIVERSITY_GINI: 0.0067649, SHANNON_ENTROPY: 6.9551031, RATIO_DIVERSITY_HERFINDAHL: 0.9841802, RATIO_DIVERSITY_GINI: 0.0261106, RATIO_SHANNON_ENTROPY: 0.5589601, RATIO_AVERAGE_POPULARITY: 3.0751526, RATIO_NOVELTY: 0.0284300, 
SearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 572, 'shrink': 6.064607254593733, 'similarity': 'tanimoto'} - results: PRECISION: 0.0586543, PRECISION_RECALL_MIN_DEN: 0.0595775, RECALL: 0.0166913, MAP: 0.0209765, MAP_MIN_DEN: 0.0213816, MRR: 0.1596590, NDCG: 0.0612553, F1: 0.0259873, HIT_RATE: 0.4457407, ARHR_ALL_HITS: 0.1831229, NOVELTY: 0.0054123, AVERAGE_POPULARITY: 0.6248663, DIVERSITY_MEAN_INTER_LIST: 0.8280755, DIVERSITY_HERFINDAHL: 0.9828015, COVERAGE_ITEM: 0.0879894, COVERAGE_ITEM_CORRECT: 0.0215405, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4450549, DIVERSITY_GINI: 0.0058522, SHANNON_ENTROPY: 6.8088422, RATIO_DIVERSITY_HERFINDAHL: 0.9831712, RATIO_DIVERSITY_GINI: 0.0225880, RATIO_SHANNON_ENTROPY: 0.5472056, RATIO_AVERAGE_POPULARITY: 3.1240026, RATIO_NOVELTY: 0.0283149, 
SearchBayesianSkopt: New best config found. Config 130: {'topK': 580, 'shrink': 10.0, 'similarity': 'tanimoto'} - results: PRECISION: 0.0587277, PRECISION_RECALL_MIN_DEN: 0.0596281, RECALL: 0.0165911, MAP: 0.0210277, MAP_MIN_DEN: 0.0214319, MRR: 0.1601852, NDCG: 0.0613687, F1: 0.0258729, HIT_RATE: 0.4464011, ARHR_ALL_HITS: 0.1836345, NOVELTY: 0.0054133, AVERAGE_POPULARITY: 0.6245935, DIVERSITY_MEAN_INTER_LIST: 0.8282670, DIVERSITY_HERFINDAHL: 0.9828206, COVERAGE_ITEM: 0.0904812, COVERAGE_ITEM_CORRECT: 0.0213744, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4457143, DIVERSITY_GINI: 0.0059171, SHANNON_ENTROPY: 6.8135983, RATIO_DIVERSITY_HERFINDAHL: 0.9831903, RATIO_DIVERSITY_GINI: 0.0228384, RATIO_SHANNON_ENTROPY: 0.5475878, RATIO_AVERAGE_POPULARITY: 3.1226386, RATIO_NOVELTY: 0.0283201, 
SearchBayesianSkopt: Config evaluated with evaluator_test. Config: {'topK': 580, 'shrink': 10.0, 'similarity': 'tanimoto'} - results:
CUTOFF: 10 - PRECISION: 0.0687738, PRECISION_RECALL_MIN_DEN: 0.0694190, RECALL: 0.0162023, MAP: 0.0255189, MAP_MIN_DEN: 0.0258624, MRR: 0.1872027, NDCG: 0.0722727, F1: 0.0262261, HIT_RATE: 0.5038134, ARHR_ALL_HITS: 0.2185496, NOVELTY: 0.0054130, AVERAGE_POPULARITY: 0.6245954, DIVERSITY_MEAN_INTER_LIST: 0.8282543, DIVERSITY_HERFINDAHL: 0.9828194, COVERAGE_ITEM: 0.0897613, COVERAGE_ITEM_CORRECT: 0.0232017, COVERAGE_USER: 0.9989744, COVERAGE_USER_CORRECT: 0.5032967, DIVERSITY_GINI: 0.0059033, SHANNON_ENTROPY: 6.8130878, RATIO_DIVERSITY_HERFINDAHL: 0.9831890, RATIO_DIVERSITY_GINI: 0.0227851, RATIO_SHANNON_ENTROPY: 0.5475468, RATIO_AVERAGE_POPULARITY: 3.1226482, RATIO_NOVELTY: 0.0283184, 

SearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 584, 'shrink': 10.0, 'similarity': 'tversky'} - results: PRECISION: 0.0585076, PRECISION_RECALL_MIN_DEN: 0.0594048, RECALL: 0.0165647, MAP: 0.0209584, MAP_MIN_DEN: 0.0213601, MRR: 0.1595950, NDCG: 0.0611538, F1: 0.0258194, HIT_RATE: 0.4447135, ARHR_ALL_HITS: 0.1830070, NOVELTY: 0.0054133, AVERAGE_POPULARITY: 0.6246687, DIVERSITY_MEAN_INTER_LIST: 0.8281206, DIVERSITY_HERFINDAHL: 0.9828060, COVERAGE_ITEM: 0.0902043, COVERAGE_ITEM_CORRECT: 0.0214851, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4440293, DIVERSITY_GINI: 0.0059028, SHANNON_ENTROPY: 6.8114542, RATIO_DIVERSITY_HERFINDAHL: 0.9831757, RATIO_DIVERSITY_GINI: 0.0227832, RATIO_SHANNON_ENTROPY: 0.5474155, RATIO_AVERAGE_POPULARITY: 3.1230149, RATIO_NOVELTY: 0.0283198, 
SearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 549, 'shrink': 0.5856437376765012, 'similarity': 'dice'} - results: PRECISION: 0.0584782, PRECISION_RECALL_MIN_DEN: 0.0594041, RECALL: 0.0165672, MAP: 0.0208554, MAP_MIN_DEN: 0.0212538, MRR: 0.1590326, NDCG: 0.0610098, F1: 0.0258196, HIT_RATE: 0.4444200, ARHR_ALL_HITS: 0.1822548, NOVELTY: 0.0054123, AVERAGE_POPULARITY: 0.6244301, DIVERSITY_MEAN_INTER_LIST: 0.8283608, DIVERSITY_HERFINDAHL: 0.9828300, COVERAGE_ITEM: 0.0842793, COVERAGE_ITEM_CORRECT: 0.0216513, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4437363, DIVERSITY_GINI: 0.0057857, SHANNON_ENTROPY: 6.8087498, RATIO_DIVERSITY_HERFINDAHL: 0.9831997, RATIO_DIVERSITY_GINI: 0.0223312, RATIO_SHANNON_ENTROPY: 0.5471981, RATIO_AVERAGE_POPULARITY: 3.1218220, RATIO_NOVELTY: 0.0283146, 
SearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 506, 'shrink': 8.435586995381842, 'similarity': 'cosine'} - results: PRECISION: 0.0581407, PRECISION_RECALL_MIN_DEN: 0.0589489, RECALL: 0.0161843, MAP: 0.0207512, MAP_MIN_DEN: 0.0210863, MRR: 0.1584842, NDCG: 0.0606199, F1: 0.0253203, HIT_RATE: 0.4421454, ARHR_ALL_HITS: 0.1814639, NOVELTY: 0.0054818, AVERAGE_POPULARITY: 0.5996273, DIVERSITY_MEAN_INTER_LIST: 0.8492196, DIVERSITY_HERFINDAHL: 0.9849157, COVERAGE_ITEM: 0.1527770, COVERAGE_ITEM_CORRECT: 0.0252506, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4414652, DIVERSITY_GINI: 0.0091857, SHANNON_ENTROPY: 7.1605753, RATIO_DIVERSITY_HERFINDAHL: 0.9852862, RATIO_DIVERSITY_GINI: 0.0354542, RATIO_SHANNON_ENTROPY: 0.5754733, RATIO_AVERAGE_POPULARITY: 2.9978207, RATIO_NOVELTY: 0.0286783, 
SearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 411, 'shrink': 6.39015358302935, 'similarity': 'dice'} - results: PRECISION: 0.0582581, PRECISION_RECALL_MIN_DEN: 0.0592002, RECALL: 0.0165857, MAP: 0.0207804, MAP_MIN_DEN: 0.0211838, MRR: 0.1592982, NDCG: 0.0608664, F1: 0.0258205, HIT_RATE: 0.4453005, ARHR_ALL_HITS: 0.1820955, NOVELTY: 0.0054462, AVERAGE_POPULARITY: 0.6102102, DIVERSITY_MEAN_INTER_LIST: 0.8426136, DIVERSITY_HERFINDAHL: 0.9842552, COVERAGE_ITEM: 0.1113572, COVERAGE_ITEM_CORRECT: 0.0251398, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4446154, DIVERSITY_GINI: 0.0072712, SHANNON_ENTROPY: 7.0233488, RATIO_DIVERSITY_HERFINDAHL: 0.9846254, RATIO_DIVERSITY_GINI: 0.0280647, RATIO_SHANNON_ENTROPY: 0.5644448, RATIO_AVERAGE_POPULARITY: 3.0507297, RATIO_NOVELTY: 0.0284923, 
SearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 450, 'shrink': 6.56389171991281, 'similarity': 'tversky'} - results: PRECISION: 0.0585076, PRECISION_RECALL_MIN_DEN: 0.0594158, RECALL: 0.0166358, MAP: 0.0208171, MAP_MIN_DEN: 0.0212179, MRR: 0.1586892, NDCG: 0.0609584, F1: 0.0259057, HIT_RATE: 0.4461076, ARHR_ALL_HITS: 0.1818884, NOVELTY: 0.0054379, AVERAGE_POPULARITY: 0.6138529, DIVERSITY_MEAN_INTER_LIST: 0.8392868, DIVERSITY_HERFINDAHL: 0.9839225, COVERAGE_ITEM: 0.1059859, COVERAGE_ITEM_CORRECT: 0.0240323, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4454212, DIVERSITY_GINI: 0.0069149, SHANNON_ENTROPY: 6.9722767, RATIO_DIVERSITY_HERFINDAHL: 0.9842926, RATIO_DIVERSITY_GINI: 0.0266896, RATIO_SHANNON_ENTROPY: 0.5603403, RATIO_AVERAGE_POPULARITY: 3.0689416, RATIO_NOVELTY: 0.0284487, 
SearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 427, 'shrink': 6.837598919773208, 'similarity': 'dice'} - results: PRECISION: 0.0584489, PRECISION_RECALL_MIN_DEN: 0.0593787, RECALL: 0.0166266, MAP: 0.0207445, MAP_MIN_DEN: 0.0211513, MRR: 0.1589379, NDCG: 0.0609090, F1: 0.0258888, HIT_RATE: 0.4466945, ARHR_ALL_HITS: 0.1817311, NOVELTY: 0.0054425, AVERAGE_POPULARITY: 0.6118685, DIVERSITY_MEAN_INTER_LIST: 0.8410329, DIVERSITY_HERFINDAHL: 0.9840971, COVERAGE_ITEM: 0.1087546, COVERAGE_ITEM_CORRECT: 0.0246968, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4460073, DIVERSITY_GINI: 0.0070940, SHANNON_ENTROPY: 6.9983019, RATIO_DIVERSITY_HERFINDAHL: 0.9844673, RATIO_DIVERSITY_GINI: 0.0273810, RATIO_SHANNON_ENTROPY: 0.5624319, RATIO_AVERAGE_POPULARITY: 3.0590204, RATIO_NOVELTY: 0.0284729, 
SearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 537, 'shrink': 6.525441508404515, 'similarity': 'tanimoto'} - results: PRECISION: 0.0585590, PRECISION_RECALL_MIN_DEN: 0.0594794, RECALL: 0.0166031, MAP: 0.0209612, MAP_MIN_DEN: 0.0213686, MRR: 0.1601285, NDCG: 0.0612491, F1: 0.0258711, HIT_RATE: 0.4463277, ARHR_ALL_HITS: 0.1833393, NOVELTY: 0.0054189, AVERAGE_POPULARITY: 0.6220765, DIVERSITY_MEAN_INTER_LIST: 0.8309616, DIVERSITY_HERFINDAHL: 0.9830901, COVERAGE_ITEM: 0.0926962, COVERAGE_ITEM_CORRECT: 0.0218728, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4456410, DIVERSITY_GINI: 0.0061087, SHANNON_ENTROPY: 6.8503644, RATIO_DIVERSITY_HERFINDAHL: 0.9834599, RATIO_DIVERSITY_GINI: 0.0235781, RATIO_SHANNON_ENTROPY: 0.5505426, RATIO_AVERAGE_POPULARITY: 3.1100550, RATIO_NOVELTY: 0.0283492, 
SearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 430, 'shrink': 2.973567686457144, 'similarity': 'tanimoto'} - results: PRECISION: 0.0585956, PRECISION_RECALL_MIN_DEN: 0.0594990, RECALL: 0.0166068, MAP: 0.0208659, MAP_MIN_DEN: 0.0212730, MRR: 0.1596490, NDCG: 0.0611298, F1: 0.0258791, HIT_RATE: 0.4473549, ARHR_ALL_HITS: 0.1826623, NOVELTY: 0.0054398, AVERAGE_POPULARITY: 0.6127886, DIVERSITY_MEAN_INTER_LIST: 0.8404945, DIVERSITY_HERFINDAHL: 0.9840433, COVERAGE_ITEM: 0.1064843, COVERAGE_ITEM_CORRECT: 0.0251398, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4466667, DIVERSITY_GINI: 0.0070100, SHANNON_ENTROPY: 6.9899757, RATIO_DIVERSITY_HERFINDAHL: 0.9844134, RATIO_DIVERSITY_GINI: 0.0270568, RATIO_SHANNON_ENTROPY: 0.5617627, RATIO_AVERAGE_POPULARITY: 3.0636204, RATIO_NOVELTY: 0.0284585, 
SearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 418, 'shrink': 3.821409639888385, 'similarity': 'tanimoto'} - results: PRECISION: 0.0584636, PRECISION_RECALL_MIN_DEN: 0.0593532, RECALL: 0.0165821, MAP: 0.0208351, MAP_MIN_DEN: 0.0212344, MRR: 0.1593090, NDCG: 0.0609999, F1: 0.0258362, HIT_RATE: 0.4457407, ARHR_ALL_HITS: 0.1823141, NOVELTY: 0.0054434, AVERAGE_POPULARITY: 0.6112765, DIVERSITY_MEAN_INTER_LIST: 0.8420485, DIVERSITY_HERFINDAHL: 0.9841987, COVERAGE_ITEM: 0.1099175, COVERAGE_ITEM_CORRECT: 0.0251952, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4450549, DIVERSITY_GINI: 0.0071868, SHANNON_ENTROPY: 7.0127563, RATIO_DIVERSITY_HERFINDAHL: 0.9845689, RATIO_DIVERSITY_GINI: 0.0277393, RATIO_SHANNON_ENTROPY: 0.5635935, RATIO_AVERAGE_POPULARITY: 3.0560606, RATIO_NOVELTY: 0.0284776, 
